ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Nombre_producto,Categoría,Precio_Unitario,Importe_Ventas,Venta_Completa,Clientes,Full_Name,Registro
1342,6/11/2024,119,23,6,1,Completa,Papas fritas,Congelados,"8,23","49,38","49,38",Patagonia,Chase Rayner,24/11/2023
1645,6/11/2024,13,12,2,5,Completa,Pan francés,Panadería,"8,12","16,24","16,24",Centro,Kameko Moland,23/10/2023
1818,6/11/2024,279,22,3,4,Completa,Cebolla,Frutas y Verduras,"4,21","12,63","12,63",Centro,Benito Weall,29/11/2023
2500,6/11/2024,20,23,4,5,Completa,Papas fritas,Congelados,"8,23","32,92","32,92",Cuyo,Benedicto Selbach,22/7/2023
2597,6/11/2024,80,22,6,4,Completa,Cebolla,Frutas y Verduras,"4,21","25,26","25,26",NEA,Aubry Stille,19/12/2023
2631,6/11/2024,27,22,3,4,Completa,Cebolla,Frutas y Verduras,"4,21","12,63","12,63",Buenos Aires,Bealle Andreuzzi,29/11/2023
2983,6/11/2024,234,20,3,3,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Buenos Aires,Christopher Bootland,30/9/2023
101,7/11/2024,281,36,1,5,Completa,Lentejas,Conservas,"3,25","3,25","3,25",Buenos Aires,Issie Hendonson,2/4/2023
401,7/11/2024,27,27,6,4,Completa,Agua mineral,Bebidas,"6,21","37,26","37,26",Buenos Aires,Bealle Andreuzzi,29/11/2023
509,7/11/2024,136,38,3,5,Completa,Atún enlatado,Conservas,"6,21","18,63","18,63",Patagonia,Silvana Jellard,31/3/2023
667,7/11/2024,189,16,5,3,Completa,Tortas,Panadería,"15,23","76,15","76,15",Patagonia,Say Stanistreet,18/7/2023
1215,7/11/2024,297,17,6,3,Pendiente,Manzanas,Frutas y Verduras,"6,54","39,24",0,Buenos Aires,Hadleigh Mcgilben,20/9/2023
1418,7/11/2024,111,37,1,5,Pendiente,Garbanzos,Conservas,"3,65","3,65",0,Cuyo,Ave Purchon,21/3/2023
1965,7/11/2024,185,36,5,4,Completa,Lentejas,Conservas,"3,25","16,25","16,25",Centro,Jody Ianelli,1/8/2023
2031,7/11/2024,190,33,3,5,Completa,Papas chips,Galletitas y Snacks,"8,54","25,62","25,62",NEA,Derwin Fuzzard,21/3/2023
250,8/11/2024,313,24,3,5,Pendiente,Empanadas,Congelados,"13,54","40,62",0,Cuyo,Jeralee Mccaull,14/7/2023
278,8/11/2024,180,19,3,1,Completa,Tomates,Frutas y Verduras,"6,54","19,62","19,62",Buenos Aires,Audra Bleakley,3/5/2023
366,8/11/2024,111,37,4,4,Completa,Garbanzos,Conservas,"3,65","14,6","14,6",Cuyo,Ave Purchon,21/3/2023
467,8/11/2024,271,34,6,4,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Patagonia,Lotta Matteacci,17/10/2023
698,8/11/2024,225,20,6,1,Pendiente,Lechugas,Frutas y Verduras,"4,25","25,5",0,Buenos Aires,Charlton Amphlett,13/11/2023
1721,8/11/2024,46,30,4,1,Completa,Vino tinto,Bebidas,"13,54","54,16","54,16",Centro,Slade Stockle,10/8/2023
2124,8/11/2024,70,10,3,4,Completa,Costilla de cerdo,Carnicería,"14,25","42,75","42,75",Centro,Drugi Hancill,19/7/2023
2228,8/11/2024,155,29,4,4,Completa,Cerveza,Bebidas,"11,54","46,16","46,16",Cuyo,Sadie Linwood,18/12/2023
2960,8/11/2024,240,38,5,4,Completa,Atún enlatado,Conservas,"6,21","31,05","31,05",Buenos Aires,Lara Skedgell,4/11/2023
176,9/11/2024,68,33,6,5,Completa,Papas chips,Galletitas y Snacks,"8,54","51,24","51,24",Patagonia,Miriam Domerque,20/7/2023
188,9/11/2024,323,36,5,5,Pendiente,Lentejas,Conservas,"3,25","16,25",0,Centro,Issiah Schoales,21/11/2023
446,9/11/2024,234,25,3,1,Completa,Pizza congelada,Congelados,"15,45","46,35","46,35",Buenos Aires,Christopher Bootland,30/9/2023
638,9/11/2024,236,26,6,4,Completa,Hamburgesas congeladas,Congelados,"9,54","57,24","57,24",Buenos Aires,Ignacio Klimashevich,21/9/2023
687,9/11/2024,43,30,2,1,Completa,Vino tinto,Bebidas,"13,54","27,08","27,08",Patagonia,Brenda Buckel,27/9/2023
835,9/11/2024,224,1,3,5,Completa,Leche,Lácteos,"12,24","36,72","36,72",Cuyo,Katey Gritland,25/9/2023
913,9/11/2024,36,27,5,5,Completa,Agua mineral,Bebidas,"6,21","31,05","31,05",Buenos Aires,Lothaire Bolderson,31/10/2023
1219,9/11/2024,125,37,4,3,Completa,Garbanzos,Conservas,"3,65","14,6","14,6",Patagonia,Minette Alchin,19/11/2023
2148,9/11/2024,43,16,2,1,Completa,Tortas,Panadería,"15,23","30,46","30,46",Patagonia,Brenda Buckel,27/9/2023
2296,9/11/2024,254,13,3,5,Completa,Pan integral,Panadería,"12,56","37,68","37,68",Patagonia,Dunc Battersby,10/11/2023
2367,9/11/2024,83,20,4,1,Completa,Lechugas,Frutas y Verduras,"4,25",17,17,Buenos Aires,Nelia Macgow,14/9/2023
2696,9/11/2024,86,5,2,5,Completa,Manteca,Lácteos,"5,65","11,3","11,3",Patagonia,Anjela Villaron,4/4/2023
658,10/11/2024,29,24,5,5,Completa,Empanadas,Congelados,"13,54","67,7","67,7",NEA,Hugh Lipsett,10/9/2023
709,10/11/2024,20,13,2,3,Completa,Pan integral,Panadería,"12,56","25,12","25,12",Cuyo,Benedicto Selbach,22/7/2023
1032,10/11/2024,20,8,2,5,Completa,Milanesa,Carnicería,"16,21","32,42","32,42",Cuyo,Benedicto Selbach,22/7/2023
1158,10/11/2024,88,17,5,3,Completa,Manzanas,Frutas y Verduras,"6,54","32,7","32,7",Patagonia,Joan Broxis,6/12/2023
1231,10/11/2024,242,16,3,4,Cancelada,Tortas,Panadería,"15,23","45,69",0,NEA,Eben Hellens,12/9/2023
1982,10/11/2024,283,26,1,3,Completa,Hamburgesas congeladas,Congelados,"9,54","9,54","9,54",Buenos Aires,Lincoln Kennermann,3/5/2023
2101,10/11/2024,260,6,3,1,Pendiente,Asado,Carnicería,"28,56","85,68",0,Buenos Aires,Cyrille Mulligan,26/7/2023
2195,10/11/2024,197,35,3,1,Pendiente,Arroz,Conservas,"4,25","12,75",0,Cuyo,Hermon Forman,15/11/2023
2468,10/11/2024,307,32,2,3,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","12,5","12,5",Cuyo,Shelba Elcombe,1/4/2023
2621,10/11/2024,112,23,2,5,Pendiente,Papas fritas,Congelados,"8,23","16,46",0,NEA,Ellie Lockey,19/12/2023
2759,10/11/2024,170,15,3,1,Completa,Medialunas,Panadería,"3,51","10,53","10,53",Centro,Cchaddie Dametti,24/9/2023
477,11/11/2024,102,6,6,4,Completa,Asado,Carnicería,"28,56","171,36","171,36",Patagonia,Seana Radbone,14/5/2023
891,11/11/2024,79,32,3,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","18,75","18,75",Patagonia,Valentin Coard,11/7/2023
940,11/11/2024,220,29,4,2,Completa,Cerveza,Bebidas,"11,54","46,16","46,16",Centro,Ilyssa Camus,29/5/2023
1480,11/11/2024,113,17,3,1,Completa,Manzanas,Frutas y Verduras,"6,54","19,62","19,62",Buenos Aires,Phip Altree,28/7/2023
2292,11/11/2024,225,8,5,5,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",Buenos Aires,Charlton Amphlett,13/11/2023
12,12/11/2024,247,20,5,1,Completa,Lechugas,Frutas y Verduras,"4,25","21,25","21,25",Buenos Aires,Silvio Butterfield,19/7/2023
672,12/11/2024,63,38,2,5,Pendiente,Atún enlatado,Conservas,"6,21","12,42",0,Buenos Aires,Yule Bruin,30/11/2023
781,12/11/2024,68,12,5,4,Completa,Pan francés,Panadería,"8,12","40,6","40,6",Patagonia,Miriam Domerque,20/7/2023
1654,12/11/2024,183,10,1,3,Cancelada,Costilla de cerdo,Carnicería,"14,25","14,25",0,Patagonia,Bren Szreter,25/5/2023
1662,12/11/2024,133,26,5,4,Pendiente,Hamburgesas congeladas,Congelados,"9,54","47,7",0,Buenos Aires,Peggi Sainsbury-Brown,16/7/2023
1910,12/11/2024,292,38,4,5,Completa,Atún enlatado,Conservas,"6,21","24,84","24,84",Patagonia,Larisa Eustace,26/5/2023
1927,12/11/2024,59,18,1,5,Pendiente,Bananas,Frutas y Verduras,"7,25","7,25",0,Centro,Morse Peters,24/4/2023
2097,12/11/2024,296,20,1,5,Completa,Lechugas,Frutas y Verduras,"4,25","4,25","4,25",Buenos Aires,Christean Branigan,28/7/2023
2363,12/11/2024,59,17,6,5,Pendiente,Manzanas,Frutas y Verduras,"6,54","39,24",0,Centro,Morse Peters,24/4/2023
2417,12/11/2024,307,1,6,2,Completa,Leche,Lácteos,"12,24","73,44","73,44",Cuyo,Shelba Elcombe,1/4/2023
2686,12/11/2024,44,15,3,5,Completa,Medialunas,Panadería,"3,51","10,53","10,53",Buenos Aires,Cyrill Runge,17/9/2023
2730,12/11/2024,224,3,6,5,Pendiente,Queso cremoso,Lácteos,"17,23","103,38",0,Cuyo,Katey Gritland,25/9/2023
107,13/11/2024,7,24,5,5,Completa,Empanadas,Congelados,"13,54","67,7","67,7",Cuyo,Sophia Landon,19/3/2023
345,13/11/2024,132,26,6,2,Completa,Hamburgesas congeladas,Congelados,"9,54","57,24","57,24",Buenos Aires,Cassie Corish,14/12/2023
609,13/11/2024,241,34,4,5,Completa,Maníes,Galletitas y Snacks,"5,45","21,8","21,8",Buenos Aires,Jeremiah Cosgrave,11/6/2023
661,13/11/2024,151,21,6,1,Completa,Zanahorias,Frutas y Verduras,"3,25","19,5","19,5",Buenos Aires,Lance Dungey,25/8/2023
793,13/11/2024,175,2,2,1,Completa,Yogur,Lácteos,"5,21","10,42","10,42",Buenos Aires,Caron Raddon,14/9/2023
814,13/11/2024,262,22,4,5,Completa,Cebolla,Frutas y Verduras,"4,21","16,84","16,84",Buenos Aires,Cairistiona Trevan,21/4/2023
1016,13/11/2024,131,4,4,4,Completa,Queso rallado,Lácteos,"19,23","76,92","76,92",Buenos Aires,Corby Lothlorien,8/7/2023
1022,13/11/2024,134,9,4,5,Completa,Pollo,Carnicería,"18,56","74,24","74,24",Cuyo,Zora Halvosen,3/8/2023
1075,13/11/2024,207,18,3,5,Completa,Bananas,Frutas y Verduras,"7,25","21,75","21,75",Buenos Aires,Gussi Paslow,17/6/2023
1276,13/11/2024,99,4,1,1,Completa,Queso rallado,Lácteos,"19,23","19,23","19,23",Buenos Aires,Georgia Mcalpine,9/8/2023
2167,13/11/2024,311,27,1,3,Completa,Agua mineral,Bebidas,"6,21","6,21","6,21",Buenos Aires,Sebastien Tunesi,26/12/2023
2262,13/11/2024,222,19,2,4,Completa,Tomates,Frutas y Verduras,"6,54","13,08","13,08",Centro,Connor Simoneton,9/9/2023
2298,13/11/2024,140,33,2,3,Completa,Papas chips,Galletitas y Snacks,"8,54","17,08","17,08",NEA,Estrella Hoggins,10/10/2023
2506,13/11/2024,84,26,1,4,Completa,Hamburgesas congeladas,Congelados,"9,54","9,54","9,54",Buenos Aires,Stefan Peddel,16/11/2023
2868,13/11/2024,94,25,5,4,Completa,Pizza congelada,Congelados,"15,45","77,25","77,25",Centro,Cy Doreward,28/9/2023
1772,14/11/2024,164,24,2,4,Pendiente,Empanadas,Congelados,"13,54","27,08",0,Centro,Tybie Kemster,11/12/2023
2004,14/11/2024,252,7,2,5,Completa,Chorizo,Carnicería,"11,25","22,5","22,5",Patagonia,Emmalynne Chew,1/11/2023
2345,14/11/2024,194,2,4,4,Pendiente,Yogur,Lácteos,"5,21","20,84",0,Buenos Aires,Kendra Emor,20/10/2023
2463,14/11/2024,95,27,4,5,Completa,Agua mineral,Bebidas,"6,21","24,84","24,84",Buenos Aires,Anne-Marie Kildahl,26/5/2023
2541,14/11/2024,3,38,3,1,Completa,Atún enlatado,Conservas,"6,21","18,63","18,63",Patagonia,Buddy Silverson,27/3/2023
2543,14/11/2024,296,32,4,1,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25",25,25,Buenos Aires,Christean Branigan,28/7/2023
2807,14/11/2024,26,7,3,1,Pendiente,Chorizo,Carnicería,"11,25","33,75",0,Centro,Byrom Soro,5/7/2023
490,15/11/2024,20,5,6,4,Completa,Manteca,Lácteos,"5,65","33,9","33,9",Cuyo,Benedicto Selbach,22/7/2023
871,15/11/2024,242,25,4,1,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",NEA,Eben Hellens,12/9/2023
1420,15/11/2024,277,33,4,4,Completa,Papas chips,Galletitas y Snacks,"8,54","34,16","34,16",Patagonia,Pippy Hearne,18/7/2023
1488,15/11/2024,162,31,4,1,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","20,96","20,96",Patagonia,Libbie Faircliffe,23/10/2023
1883,15/11/2024,2,6,2,1,Completa,Asado,Carnicería,"28,56","57,12","57,12",Patagonia,Lenette Seabert,7/5/2023
2062,15/11/2024,172,28,1,4,Completa,Jugos de frutas,Bebidas,"9,45","9,45","9,45",Buenos Aires,Eulalie Vedeshkin,19/3/2023
2805,15/11/2024,256,8,6,4,Completa,Milanesa,Carnicería,"16,21","97,26","97,26",Buenos Aires,Felita Duny,17/12/2023
747,16/11/2024,84,21,1,5,Completa,Zanahorias,Frutas y Verduras,"3,25","3,25","3,25",Buenos Aires,Stefan Peddel,16/11/2023
1497,16/11/2024,63,37,2,4,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",Buenos Aires,Yule Bruin,30/11/2023
2207,16/11/2024,149,17,1,4,Pendiente,Manzanas,Frutas y Verduras,"6,54","6,54",0,Cuyo,Joell Abbey,16/11/2023
2336,16/11/2024,148,37,4,4,Completa,Garbanzos,Conservas,"3,65","14,6","14,6",Centro,Nadeen Du Pre,19/3/2023
2867,16/11/2024,7,17,1,1,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",Cuyo,Sophia Landon,19/3/2023
2888,16/11/2024,83,28,3,3,Completa,Jugos de frutas,Bebidas,"9,45","28,35","28,35",Buenos Aires,Nelia Macgow,14/9/2023
513,17/11/2024,278,25,6,4,Completa,Pizza congelada,Congelados,"15,45","92,7","92,7",Centro,Rouvin Ohrt,21/8/2023
983,17/11/2024,11,33,6,1,Completa,Papas chips,Galletitas y Snacks,"8,54","51,24","51,24",Buenos Aires,Hilario Hubble,12/10/2023
1892,17/11/2024,222,13,1,4,Completa,Pan integral,Panadería,"12,56","12,56","12,56",Centro,Connor Simoneton,9/9/2023
1993,17/11/2024,99,31,1,1,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","5,24","5,24",Buenos Aires,Georgia Mcalpine,9/8/2023
2444,17/11/2024,185,4,6,3,Pendiente,Queso rallado,Lácteos,"19,23","115,38",0,Centro,Jody Ianelli,1/8/2023
2456,17/11/2024,243,37,1,1,Pendiente,Garbanzos,Conservas,"3,65","3,65",0,Buenos Aires,Gerta Shervington,15/5/2023
65,18/11/2024,205,27,5,3,Completa,Agua mineral,Bebidas,"6,21","31,05","31,05",Patagonia,Brenda Utterson,29/4/2023
253,18/11/2024,14,15,2,5,Completa,Medialunas,Panadería,"3,51","7,02","7,02",Buenos Aires,Fedora Brackenbury,1/5/2023
443,18/11/2024,263,9,2,4,Completa,Pollo,Carnicería,"18,56","37,12","37,12",Buenos Aires,Onfre Burdekin,29/3/2023
588,18/11/2024,261,25,2,3,Completa,Pizza congelada,Congelados,"15,45","30,9","30,9",NOA,Carlita Mcardell,24/12/2023
1236,18/11/2024,228,29,4,2,Completa,Cerveza,Bebidas,"11,54","46,16","46,16",Centro,Griff Kearey,28/12/2023
1410,18/11/2024,34,12,4,2,Completa,Pan francés,Panadería,"8,12","32,48","32,48",Cuyo,Karolina Husselbee,5/12/2023
1508,18/11/2024,295,6,4,5,Completa,Asado,Carnicería,"28,56","114,24","114,24",Cuyo,Denise Domsalla,2/10/2023
1948,18/11/2024,5,19,3,4,Completa,Tomates,Frutas y Verduras,"6,54","19,62","19,62",Centro,Conney Cassella,31/3/2023
2203,18/11/2024,68,14,5,5,Completa,Facturas,Panadería,"12,36","61,8","61,8",Patagonia,Miriam Domerque,20/7/2023
2267,18/11/2024,239,23,6,2,Completa,Papas fritas,Congelados,"8,23","49,38","49,38",Buenos Aires,Herbie Puttick,1/4/2023
2343,18/11/2024,263,11,1,3,Completa,Salchicha,Carnicería,"11,23","11,23","11,23",Buenos Aires,Onfre Burdekin,29/3/2023
2742,18/11/2024,25,3,1,3,Completa,Queso cremoso,Lácteos,"17,23","17,23","17,23",Patagonia,Queenie Moyer,18/6/2023
611,19/11/2024,119,38,6,4,Completa,Atún enlatado,Conservas,"6,21","37,26","37,26",Patagonia,Chase Rayner,24/11/2023
887,19/11/2024,214,16,6,4,Completa,Tortas,Panadería,"15,23","91,38","91,38",Patagonia,Pippy Pirot,4/5/2023
1623,19/11/2024,315,14,4,4,Completa,Facturas,Panadería,"12,36","49,44","49,44",Buenos Aires,Anastasia Craighill,18/6/2023
2006,19/11/2024,152,33,3,4,Completa,Papas chips,Galletitas y Snacks,"8,54","25,62","25,62",NOA,Lora Mantione,27/8/2023
2428,19/11/2024,319,5,1,1,Pendiente,Manteca,Lácteos,"5,65","5,65",0,Patagonia,Byrle Crinidge,10/5/2023
2813,19/11/2024,264,10,2,4,Completa,Costilla de cerdo,Carnicería,"14,25","28,5","28,5",Buenos Aires,Vivien Demeza,19/4/2023
16,20/11/2024,106,3,1,5,Pendiente,Queso cremoso,Lácteos,"17,23","17,23",0,NEA,Benedikta Condon,23/6/2023
718,20/11/2024,292,17,1,1,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",Patagonia,Larisa Eustace,26/5/2023
731,20/11/2024,314,20,2,2,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",Patagonia,Abelard Bassett,10/4/2023
907,20/11/2024,68,35,3,4,Completa,Arroz,Conservas,"4,25","12,75","12,75",Patagonia,Miriam Domerque,20/7/2023
2000,20/11/2024,151,9,3,3,Completa,Pollo,Carnicería,"18,56","55,68","55,68",Buenos Aires,Lance Dungey,25/8/2023
2431,20/11/2024,31,26,5,2,Completa,Hamburgesas congeladas,Congelados,"9,54","47,7","47,7",Centro,Marni Ruthven,28/3/2023
2535,20/11/2024,118,29,2,3,Completa,Cerveza,Bebidas,"11,54","23,08","23,08",Centro,Dallon Hedworth,30/7/2023
2637,20/11/2024,316,26,1,1,Completa,Hamburgesas congeladas,Congelados,"9,54","9,54","9,54",Centro,Glyn Hourston,13/10/2023
662,21/11/2024,214,34,5,5,Completa,Maníes,Galletitas y Snacks,"5,45","27,25","27,25",Patagonia,Pippy Pirot,4/5/2023
690,21/11/2024,166,12,4,3,Completa,Pan francés,Panadería,"8,12","32,48","32,48",NEA,Minta Sickling,27/8/2023
797,21/11/2024,267,1,2,5,Completa,Leche,Lácteos,"12,24","24,48","24,48",Centro,Marielle Mickelwright,5/11/2023
879,21/11/2024,110,24,4,5,Completa,Empanadas,Congelados,"13,54","54,16","54,16",NEA,Joeann Muirden,14/6/2023
885,21/11/2024,72,26,3,5,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Centro,Amby Maltby,28/10/2023
1173,21/11/2024,193,11,6,4,Pendiente,Salchicha,Carnicería,"11,23","67,38",0,Buenos Aires,Harlan Andrzej,16/11/2023
1554,21/11/2024,212,33,1,1,Completa,Papas chips,Galletitas y Snacks,"8,54","8,54","8,54",Buenos Aires,Justin Featherstonehaugh,13/10/2023
1815,21/11/2024,93,1,4,3,Pendiente,Leche,Lácteos,"12,24","48,96",0,Buenos Aires,Gay Allans,2/6/2023
2001,21/11/2024,271,6,1,4,Completa,Asado,Carnicería,"28,56","28,56","28,56",Patagonia,Lotta Matteacci,17/10/2023
2079,21/11/2024,11,11,5,2,Pendiente,Salchicha,Carnicería,"11,23","56,15",0,Buenos Aires,Hilario Hubble,12/10/2023
2100,21/11/2024,260,24,6,2,Pendiente,Empanadas,Congelados,"13,54","81,24",0,Buenos Aires,Cyrille Mulligan,26/7/2023
2619,21/11/2024,209,14,4,1,Completa,Facturas,Panadería,"12,36","49,44","49,44",Buenos Aires,Burr Jiricka,25/10/2023
111,22/11/2024,103,29,5,2,Completa,Cerveza,Bebidas,"11,54","57,7","57,7",Patagonia,Adina Cleugh,16/9/2023
846,22/11/2024,266,1,4,1,Completa,Leche,Lácteos,"12,24","48,96","48,96",Buenos Aires,Tabbie Hintzer,28/10/2023
1296,22/11/2024,174,12,5,3,Pendiente,Pan francés,Panadería,"8,12","40,6",0,Patagonia,Darda Tarr,31/8/2023
2125,22/11/2024,231,5,5,5,Completa,Manteca,Lácteos,"5,65","28,25","28,25",Patagonia,Rani Chattelaine,13/12/2023
2347,22/11/2024,122,23,2,5,Completa,Papas fritas,Congelados,"8,23","16,46","16,46",Centro,Kerr Whitesel,28/5/2023
127,23/11/2024,95,1,3,5,Pendiente,Leche,Lácteos,"12,24","36,72",0,Buenos Aires,Anne-Marie Kildahl,26/5/2023
231,23/11/2024,39,31,3,1,Pendiente,Galletitas de agua,Galletitas y Snacks,"5,24","15,72",0,Patagonia,Filippo Culkin,12/10/2023
341,23/11/2024,315,5,4,2,Completa,Manteca,Lácteos,"5,65","22,6","22,6",Buenos Aires,Anastasia Craighill,18/6/2023
1178,23/11/2024,249,32,1,5,Pendiente,Galletitas de chocolate,Galletitas y Snacks,"6,25","6,25",0,Buenos Aires,Dilly Gaveltone,2/8/2023
1378,23/11/2024,95,5,3,5,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Buenos Aires,Anne-Marie Kildahl,26/5/2023
1428,23/11/2024,266,37,2,1,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",Buenos Aires,Tabbie Hintzer,28/10/2023
1578,23/11/2024,283,27,3,3,Completa,Agua mineral,Bebidas,"6,21","18,63","18,63",Buenos Aires,Lincoln Kennermann,3/5/2023
1630,23/11/2024,317,7,1,1,Completa,Chorizo,Carnicería,"11,25","11,25","11,25",NEA,Ricard Dupoy,1/6/2023
256,24/11/2024,34,8,5,5,Pendiente,Milanesa,Carnicería,"16,21","81,05",0,Cuyo,Karolina Husselbee,5/12/2023
1413,24/11/2024,175,8,5,1,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",Buenos Aires,Caron Raddon,14/9/2023
1697,24/11/2024,173,13,1,5,Pendiente,Pan integral,Panadería,"12,56","12,56",0,Patagonia,Alisander Raecroft,7/5/2023
1893,24/11/2024,245,38,4,5,Completa,Atún enlatado,Conservas,"6,21","24,84","24,84",NEA,Ortensia Ruppeli,4/7/2023
1953,24/11/2024,71,32,1,5,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","6,25","6,25",Buenos Aires,Colly Blucher,2/5/2023
1958,24/11/2024,310,23,5,4,Completa,Papas fritas,Congelados,"8,23","41,15","41,15",Patagonia,Kenyon Grain,9/11/2023
2307,24/11/2024,182,19,2,1,Completa,Tomates,Frutas y Verduras,"6,54","13,08","13,08",Centro,Bel Geeritz,1/9/2023
2562,24/11/2024,79,36,6,1,Completa,Lentejas,Conservas,"3,25","19,5","19,5",Patagonia,Valentin Coard,11/7/2023
120,25/11/2024,16,38,4,2,Pendiente,Atún enlatado,Conservas,"6,21","24,84",0,Buenos Aires,Robena Arkill,19/4/2023
440,25/11/2024,269,30,1,3,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",Centro,Merill Gogin,15/9/2023
558,25/11/2024,33,26,5,1,Pendiente,Hamburgesas congeladas,Congelados,"9,54","47,7",0,NEA,Rosemarie Swadling,10/8/2023
704,25/11/2024,105,30,6,1,Completa,Vino tinto,Bebidas,"13,54","81,24","81,24",Buenos Aires,Yelena Gaytor,4/6/2023
874,25/11/2024,326,26,6,5,Pendiente,Hamburgesas congeladas,Congelados,"9,54","57,24",0,Cuyo,Friedrick Paulucci,21/6/2023
1150,25/11/2024,274,12,3,5,Pendiente,Pan francés,Panadería,"8,12","24,36",0,Buenos Aires,Darby Gerasch,8/7/2023
1251,25/11/2024,290,21,4,5,Completa,Zanahorias,Frutas y Verduras,"3,25",13,13,Buenos Aires,Melinda Water,20/9/2023
1592,25/11/2024,27,9,6,5,Completa,Pollo,Carnicería,"18,56","111,36","111,36",Buenos Aires,Bealle Andreuzzi,29/11/2023
2694,25/11/2024,52,25,4,2,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Patagonia,Albrecht Mcgrirl,9/10/2023
2797,25/11/2024,10,17,2,4,Completa,Manzanas,Frutas y Verduras,"6,54","13,08","13,08",Buenos Aires,Stephenie Sexty,23/11/2023
115,26/11/2024,19,21,4,3,Completa,Zanahorias,Frutas y Verduras,"3,25",13,13,Centro,Victoria Filyukov,13/11/2023
200,26/11/2024,142,35,6,2,Completa,Arroz,Conservas,"4,25","25,5","25,5",Cuyo,Lisette Salle,8/5/2023
501,26/11/2024,317,35,5,4,Completa,Arroz,Conservas,"4,25","21,25","21,25",NEA,Ricard Dupoy,1/6/2023
1105,26/11/2024,247,26,3,1,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Buenos Aires,Silvio Butterfield,19/7/2023
1637,26/11/2024,293,20,2,1,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",Patagonia,Sebastian Portman,9/7/2023
1784,26/11/2024,179,30,6,4,Completa,Vino tinto,Bebidas,"13,54","81,24","81,24",Buenos Aires,Constantina Grimm,25/7/2023
2698,26/11/2024,146,28,5,2,Completa,Jugos de frutas,Bebidas,"9,45","47,25","47,25",Cuyo,Shea Castanaga,4/11/2023
2871,26/11/2024,219,5,3,3,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Patagonia,Obediah Clineck,27/4/2023
2939,26/11/2024,279,34,1,5,Completa,Maníes,Galletitas y Snacks,"5,45","5,45","5,45",Centro,Benito Weall,29/11/2023
1566,27/11/2024,206,10,5,5,Pendiente,Costilla de cerdo,Carnicería,"14,25","71,25",0,NEA,Madeleine Toretta,10/5/2023
2230,27/11/2024,24,18,2,4,Completa,Bananas,Frutas y Verduras,"7,25","14,5","14,5",Cuyo,Juan Borrowman,23/7/2023
2464,27/11/2024,18,34,6,4,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Centro,Palm True,23/12/2023
2825,27/11/2024,207,30,2,4,Pendiente,Vino tinto,Bebidas,"13,54","27,08",0,Buenos Aires,Gussi Paslow,17/6/2023
2998,27/11/2024,228,22,1,1,Completa,Cebolla,Frutas y Verduras,"4,21","4,21","4,21",Centro,Griff Kearey,28/12/2023
221,28/11/2024,31,4,2,1,Completa,Queso rallado,Lácteos,"19,23","38,46","38,46",Centro,Marni Ruthven,28/3/2023
319,28/11/2024,199,12,4,4,Completa,Pan francés,Panadería,"8,12","32,48","32,48",Buenos Aires,Enrique Grove,13/11/2023
942,28/11/2024,5,34,3,3,Completa,Maníes,Galletitas y Snacks,"5,45","16,35","16,35",Centro,Conney Cassella,31/3/2023
